t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
5.6669,squat,face,,0.018399,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.602952,0.568847,0.930972,0.470156,0.539515,0.847677,0.852621,-0.0333,0.906997,1.546818,0.653477,1.002937,0.949027,0.691425,1.139041,1.715243,0.608799
5.7002,squat,face,,0.018399,0.000000,,,,,,,,0.494400,0.379945,0.036959,0.617676,,rest,0,0,debug,0.561119,0.580001,0.181365,0.545898,5,0.614528,0.602877,0.933889,0.478057,0.560789,0.895888,0.975238,-0.0333,0.906997,1.581467,0.684949,1.009858,1.031738,0.715581,1.130241,1.801231,0.665366
5.7336,squat,face,,0.018399,0.000000,,,,,,,,0.505742,0.383252,0.066587,0.566895,,rest,0,0,debug,0.561119,0.580001,0.190243,0.557617,5,0.621816,0.632032,0.936736,0.483018,0.581487,0.930907,1.147982,-0.0333,0.906997,1.598750,0.701848,1.009858,1.674570,0.737749,1.139041,1.848364,0.719101
5.7669,squat,face,,0.018399,0.000000,,,,,,,,0.481484,0.389854,,0.473633,,rest,0,0,debug,0.561119,0.580001,0.189171,0.426758,5,0.627063,0.655874,0.938125,0.486228,0.596042,0.975238,1.330733,-0.0333,0.912656,1.617693,0.723163,1.009858,1.735592,0.749634,1.139041,1.898054,0.787087
5.8003,squat,face,,0.018399,0.000000,,,,,,,,,0.395269,0.092915,0.502441,,rest,0,0,debug,0.561119,0.580001,0.189463,0.361572,5,0.630896,0.675904,0.938958,0.492781,0.606275,1.009858,1.452482,-0.0333,0.906997,1.617693,0.742025,1.009858,1.779320,0.765894,1.139041,1.976825,0.823150
5.8336,squat,face,,0.018399,0.000000,,,,,,,,,0.395066,0.104028,0.440918,,rest,0,0,debug,0.561119,0.580001,0.185459,0.278076,5,0.633123,0.691627,0.939583,0.501469,0.611343,1.054583,1.546818,-0.0333,0.901407,1.635777,0.753495,1.009858,1.801231,0.769925,1.139041,2.003906,0.930907
5.8669,squat,face,,0.018399,0.000000,,,,,,,,,0.395266,,0.416992,,rest,0,0,debug,0.561119,0.580001,0.178909,0.238281,5,0.634428,0.703867,0.939583,0.501469,0.611343,1.054583,1.546818,0.0000,0.901407,1.635777,0.753495,1.009858,1.801231,0.769925,1.139041,2.003906,0.930907
5.9003,squat,face,,0.018399,0.000000,,,,,,,,,0.393447,0.139935,0.418701,,rest,0,0,debug,0.561119,0.580001,0.171108,0.288818,5,0.634847,0.713337,0.940347,0.508692,0.616494,1.095185,1.617693,0.0000,0.906997,1.635777,0.757393,1.009858,1.801231,0.761338,1.147982,2.032753,0.996105
5.9336,squat,face,,0.018399,0.000000,,,,,,,,,0.390405,0.154522,0.590820,,rest,0,0,debug,0.561119,0.580001,0.169354,0.394043,5,0.633045,0.718589,0.940625,0.519797,0.622113,1.139041,1.655612,0.0000,0.906997,1.655612,0.765894,1.009858,1.801231,0.737749,1.139041,2.062437,1.715243
5.9669,squat,face,,0.018399,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.630369,0.721611,0.940625,0.543811,0.627451,1.196261,1.674570,-0.0333,0.906997,1.674570,0.691425,1.009858,1.825311,0.719101,1.130241,2.062437,1.054583
6.0003,squat,face,,0.018399,0.000000,,,,,,,,,0.383503,0.167666,0.618652,,rest,0,0,debug,0.561119,0.580001,0.156176,0.495605,5,0.628826,0.720705,0.940625,0.556522,0.630151,1.216872,1.693958,-0.0333,0.906997,1.674570,0.668842,1.009858,1.825311,0.719101,1.139041,2.062437,1.047035
6.0336,squat,face,,0.018399,0.000000,,,,,,,,,0.379738,0.174940,0.612305,,rest,0,0,debug,0.561119,0.580001,0.155990,0.562500,5,0.627922,0.718956,0.940347,0.560789,0.630151,1.216872,1.693958,-0.0333,0.906997,1.674570,0.665366,1.009858,1.825311,0.712099,1.139041,2.062437,1.024511
6.0669,squat,face,,0.018399,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.622927,0.714951,0.941250,0.572067,0.630151,1.216872,1.715243,-0.0667,0.906997,1.674570,0.659367,1.009858,1.848364,0.691425,1.139041,2.092999,0.949027
6.1336,squat,face,,0.018399,0.000000,,,,,,,,,0.373551,,0.509766,,rest,0,0,debug,0.561119,0.580001,0.141405,0.433594,5,0.611941,0.701247,0.941250,0.572067,0.630151,1.216872,1.715243,0.0000,0.906997,1.674570,0.659367,1.009858,1.848364,0.691425,1.139041,2.092999,0.949027
6.1669,squat,face,,0.018399,0.000000,,,,,,,,,0.370665,0.223673,0.645996,,rest,0,0,debug,0.561119,0.580001,0.137002,0.594238,5,0.608513,0.694151,0.942014,0.574313,0.630151,1.227082,1.715243,0.0000,0.906997,1.693958,0.662354,1.009858,1.848364,0.691425,1.130241,2.092999,0.968780
6.2003,squat,face,,0.018399,0.000000,,,,,,,,,0.368411,0.218636,0.652832,,rest,0,0,debug,0.561119,0.580001,0.131747,0.633789,5,0.606473,0.689039,0.941944,0.576576,0.627451,1.248775,1.735592,-0.0333,0.906997,1.674570,0.659367,1.009858,1.848364,0.681304,1.139041,2.092999,0.949027
6.2336,squat,face,,0.018399,0.000000,,,,,,,,,0.368360,0.225106,0.632324,,rest,0,0,debug,0.561119,0.580001,0.120480,0.576172,5,0.604001,0.683822,0.941806,0.576576,0.627451,1.260303,1.735592,-0.0333,0.906997,1.674570,0.671916,1.002937,1.848364,0.681304,1.139041,2.092999,0.936869
6.2669,squat,face,,0.018399,0.000000,,,,,,,,,0.366323,0.236301,0.624023,,rest,0,0,debug,0.561119,0.580001,0.120071,0.577637,5,0.601241,0.679143,0.942361,0.574313,0.627451,1.260303,1.735592,-0.0333,0.906997,1.674570,0.675014,1.009858,1.848364,0.678145,1.139041,2.092999,0.884283
6.3003,squat,face,,0.018399,0.000000,,,,,,,,,0.366403,0.242410,0.583008,,rest,0,0,debug,0.561119,0.580001,0.116835,0.553223,5,0.598655,0.675228,0.941944,0.576576,0.627451,1.260303,1.735592,-0.0333,0.906997,1.674570,0.678145,1.002937,1.848364,0.675014,1.130241,2.092999,0.878970
6.3336,squat,face,,0.018399,0.000000,,,,,,,,,0.364610,0.236238,0.597168,,rest,0,0,debug,0.561119,0.580001,0.117061,0.591309,5,0.595450,0.671248,0.942361,0.576576,0.627451,1.260303,1.735592,-0.0333,0.906997,1.674570,0.691425,1.009858,1.848364,0.675014,1.139041,2.062437,0.857621
6.3669,squat,face,,0.018399,0.000000,,,,,,,,,0.362740,0.234080,0.570801,,rest,0,0,debug,0.561119,0.580001,0.122201,0.559570,5,0.592274,0.667350,0.942292,0.579184,0.627451,1.260303,1.735592,-0.0333,0.906997,1.674570,0.691425,1.009858,1.848364,0.678145,1.130241,2.092999,0.863406
6.4003,squat,face,,0.018399,0.000000,,,,,,,,,0.362449,0.240325,0.567871,,rest,0,0,debug,0.561119,0.580001,0.118030,0.557617,5,0.590058,0.665064,0.941111,0.579184,0.627451,1.271256,1.735592,-0.0333,0.906997,1.674570,0.691425,1.009858,1.848364,0.681304,1.139041,2.092999,0.878970
6.4336,squat,face,,0.018399,0.000000,,,,,,,,,0.361247,0.269434,0.549805,,rest,0,0,debug,0.561119,0.580001,0.122474,0.508789,5,0.587498,0.662068,0.940486,0.576576,0.630151,1.260303,1.735592,-0.0333,0.906997,1.674570,0.684949,1.009858,1.848364,0.684949,1.139041,2.092999,0.901407
6.4669,squat,face,,0.018399,0.000000,,,,,,,,,0.359222,0.266427,0.612305,,rest,0,0,debug,0.561119,0.580001,0.128111,0.534180,5,0.584741,0.659553,0.940069,0.579184,0.630151,1.260303,1.735592,-0.0333,0.912656,1.693958,0.688171,1.002937,1.848364,0.684949,1.139041,2.092999,0.936869
6.5003,squat,face,,0.018399,0.000000,,,,,,,,,0.359299,0.216916,0.579590,,rest,0,0,debug,0.561119,0.580001,0.130594,0.541992,5,0.582546,0.657838,0.941181,0.576576,0.632880,1.260303,1.735592,-0.0333,0.906997,1.674570,0.691425,1.002937,1.848364,0.688171,1.139041,2.092999,0.981783
6.5336,squat,face,,0.018399,0.000000,,,,,,,,,0.358446,,0.468994,,rest,0,0,debug,0.561119,0.580001,0.137621,0.404297,5,0.580566,0.656882,0.941181,0.576576,0.632880,1.260303,1.735592,0.0000,0.906997,1.674570,0.691425,1.002937,1.848364,0.688171,1.139041,2.092999,0.981783
6.5670,squat,face,,0.018399,0.000000,,,,,,,,,0.357049,0.153527,0.631836,,rest,0,0,debug,0.561119,0.580001,0.142603,0.585449,5,0.578387,0.656015,0.941181,0.576576,0.632880,1.260303,1.715243,-0.0333,0.906997,1.674570,0.684949,1.009858,1.848364,0.698021,1.139041,2.092999,1.087048
6.6003,squat,face,,0.018399,0.000000,,,,,,,,,0.358379,0.184031,0.667969,,rest,0,0,debug,0.561119,0.580001,0.146989,0.648926,5,0.576766,0.656325,0.939792,0.569838,0.636024,1.248775,1.715243,-0.0333,0.901407,1.674570,0.691425,1.009858,1.848364,0.701848,1.147982,2.092999,1.248775
6.6336,squat,face,,0.018399,0.000000,,,,,,,,,0.362442,0.143562,0.679688,,rest,0,0,debug,0.561119,0.580001,0.144699,0.613281,5,0.574751,0.653548,0.941042,0.558647,0.630151,1.238210,1.693958,-0.0333,0.906997,1.674570,0.749634,1.009858,1.825311,0.715581,1.130241,2.062437,1.801231
6.6670,squat,face,,0.018399,0.000000,,,,,,,,,0.363376,0.162393,0.658691,,rest,0,0,debug,0.561119,0.580001,0.150207,0.509277,5,0.570253,0.644025,0.940347,0.539515,0.636024,1.227082,1.674570,-0.0333,0.901407,1.655612,0.863406,1.009858,1.825311,0.723163,1.130241,2.062437,1.825311
6.7003,squat,face,,0.018399,0.000000,,,,,,,,,0.365406,,0.513672,,rest,0,0,debug,0.561119,0.580001,0.152529,0.439453,5,0.570313,0.637033,0.940625,0.516129,0.627451,1.186558,1.635777,-0.0333,0.906997,1.655612,0.827806,1.009858,1.801231,0.737749,1.139041,2.062437,1.039594
6.7336,squat,face,,0.018399,0.000000,,,,,,,,,0.366641,0.150317,0.459229,,rest,0,0,debug,0.561119,0.580001,0.162144,0.393799,5,0.569930,0.630176,0.940694,0.496122,0.622113,1.139041,1.598750,-0.0333,0.906997,1.655612,0.795647,1.009858,1.801231,0.769925,1.139041,2.062437,0.975238
6.7670,squat,face,,0.018399,0.000000,,,,,,,,,0.366354,0.150410,0.607910,,rest,0,0,debug,0.561119,0.580001,0.167611,0.517090,5,0.567242,0.619430,0.941319,0.487619,0.616494,1.087048,1.530643,-0.0333,0.906997,1.655612,0.765894,1.002937,1.779320,0.778115,1.139041,2.062437,0.878970
6.8003,squat,face,,0.018399,0.000000,,,,,,,,0.470271,0.365918,0.137679,0.664551,,rest,0,0,debug,0.561119,0.580001,0.168950,0.626953,5,0.564302,0.607760,0.939514,0.483018,0.622113,1.047035,1.438202,-0.0333,0.906997,1.635777,0.726757,1.009858,1.756431,0.765894,1.139041,2.062437,0.809485
6.8336,squat,face,0.007715,0.015194,0.584216,0.513037,0.415946,0.065876,0.117114,0.584216,0.007715,4,0.485171,0.365339,0.041301,0.782715,,rest,0,0,debug,0.561119,0.580001,0.178503,0.665039,5,0.561304,0.596664,0.937917,0.484390,0.616494,0.996105,1.356291,-0.0333,0.906997,1.635777,0.691425,1.009858,1.735592,0.749634,1.139041,2.032753,0.749634
6.8670,squat,face,0.007536,0.012896,0.611575,0.499547,0.414498,0.065107,0.115746,0.611575,0.007536,4,0.490238,0.362060,0.090152,0.753418,,rest,0,0,debug,0.561119,0.580001,0.186500,0.639160,5,0.558111,0.585709,0.936250,0.486228,0.603418,0.942910,1.282403,-0.0333,0.906997,1.617693,0.656410,1.009858,1.693958,0.726757,1.139041,2.003906,0.698021
6.9003,squat,face,0.008073,0.011449,0.660514,0.497659,0.413611,0.067388,0.119801,0.660514,0.008073,4,0.495386,0.360812,0.036753,0.783691,,rest,0,0,debug,0.561119,0.580001,0.188707,0.601074,5,0.553753,0.575878,0.932431,0.486228,0.565121,0.884283,1.054583,-0.0333,0.906997,1.598750,0.641603,1.009858,1.546818,0.701848,1.139041,1.923004,0.638802
6.9336,squat,face,0.008630,0.010603,0.781875,0.494172,0.412115,0.069673,0.123863,0.781875,0.008630,4,0.494910,0.357249,0.036074,0.758301,,rest,0,0,debug,0.561119,0.580001,0.202133,0.578613,5,0.548030,0.567720,0.932431,0.486228,0.565121,0.884283,1.054583,0.0000,0.906997,1.598750,0.641603,1.009858,1.546818,0.701848,1.139041,1.923004,0.638802
6.9670,squat,face,0.009297,0.010211,0.818189,0.481651,0.400837,0.072314,0.128558,0.818189,0.009297,4,0.496883,0.350489,,0.781738,,rest,0,0,debug,0.561119,0.580001,0.210507,0.561523,5,0.542418,0.561138,0.930069,0.489484,0.527563,0.827806,0.962404,0.0000,0.906997,1.564550,0.632880,1.002937,1.002937,0.675014,1.130241,1.735592,0.583808
7.0003,squat,face,0.011770,0.010679,0.815499,0.481634,0.392188,0.081366,0.144650,0.815499,0.011770,4,0.498331,0.346618,,0.719238,,rest,0,0,debug,0.561119,0.580001,0.222564,0.476318,5,0.533862,0.550820,0.925972,0.470156,0.487619,0.787087,0.868532,0.0000,0.895888,0.737749,0.613908,0.989371,0.925022,0.641603,1.130241,1.271256,0.525667
7.0336,squat,face,0.014535,0.011836,0.839108,0.474516,0.382282,0.090420,0.160746,0.839108,0.014535,4,0.500196,0.342945,,0.721191,,rest,0,0,debug,0.561119,0.580001,0.238139,0.430664,5,0.521931,0.534858,0.925139,0.436860,0.453498,0.734050,0.795647,0.0000,0.857621,0.510468,0.588505,0.925022,0.884283,0.608799,1.104041,0.769925,0.474953
7.0670,squat,face,0.017707,0.013597,0.881671,0.469739,0.367530,0.099799,0.177421,0.881671,0.017707,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.508303,0.515620,0.916667,0.360563,0.369940,0.608799,0.698021,-0.0333,0.778115,0.395672,0.523785,0.832520,0.799998,0.545841,1.024511,0.408293,0.425249
7.1003,squat,face,0.019643,0.015411,0.891036,0.465983,0.355887,0.105115,0.186872,0.891036,0.019643,4,0.502806,0.329320,,0.800781,,rest,0,0,debug,0.561119,0.580001,0.270381,0.392090,5,0.496293,0.511435,0.912292,0.323028,0.334421,0.549945,0.681304,-0.0333,0.730385,0.365193,0.498053,0.791345,0.745812,0.516129,0.962404,0.365193,0.354325
7.1336,squat,face,0.024082,0.018012,0.883883,0.458956,0.345653,0.116387,0.206911,0.883883,0.024082,4,0.505198,0.322466,,0.791504,,rest,0,0,debug,0.561119,0.580001,0.285807,0.442139,5,0.485392,0.523026,0.912292,0.323028,0.334421,0.549945,0.681304,0.0000,0.730385,0.365193,0.498053,0.791345,0.745812,0.516129,0.962404,0.365193,0.354325
7.1670,squat,face,0.024896,0.020077,0.858664,0.455017,0.328955,0.118339,0.210380,0.858664,0.024896,4,0.504629,0.313576,,0.776367,,rest,0,0,debug,0.561119,0.580001,0.302165,0.385986,5,0.475581,0.528495,0.909028,0.291904,0.303137,0.508692,0.659367,0.0000,0.684949,0.523785,0.476279,0.745812,0.701848,0.486228,0.918383,0.329683,0.311815
7.2003,squat,face,0.027143,0.022197,0.855816,0.455413,0.329441,0.123563,0.219667,0.855816,0.027143,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.468093,0.532307,0.898750,0.252590,0.262429,0.462511,0.619105,-0.0333,0.298716,0.624771,0.449516,0.342475,0.656410,0.460846,0.799998,0.277657,0.388172
7.2336,squat,face,0.030083,0.024563,0.862919,0.452978,0.316943,0.130083,0.231258,0.862919,0.030083,4,0.506268,0.298595,,0.796875,,rest,0,0,debug,0.561119,0.580001,0.339008,0.413330,5,0.462390,0.533580,0.898750,0.252590,0.262429,0.462511,0.619105,0.0000,0.298716,0.624771,0.449516,0.342475,0.656410,0.460846,0.799998,0.277657,0.388172
7.2670,squat,face,0.030356,0.026301,0.868559,0.448903,0.321632,0.130672,0.232306,0.868559,0.030356,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.459408,0.534440,0.897361,0.250857,0.257675,0.459605,0.611343,-0.0333,0.277657,0.593623,0.446382,0.321608,0.641603,0.460846,0.791345,0.272340,0.434266
7.3003,squat,face,0.033479,0.028454,0.869963,0.445072,0.309247,0.137229,0.243963,0.869963,0.033479,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.463701,0.535637,0.902708,0.262429,0.268766,0.473197,0.619105,-0.0333,0.632880,0.516129,0.456734,0.335297,0.659367,0.468435,0.813990,0.286673,0.443674
7.3337,squat,face,0.031099,0.029248,0.880285,0.445948,0.317979,0.132262,0.235132,0.880285,0.031099,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.474415,0.538159,0.905139,0.281628,0.289592,0.496122,0.630151,-0.0333,0.688171,0.309740,0.468435,0.361582,0.678145,0.481202,0.857621,0.309740,0.457961
7.3670,squat,face,0.028194,0.028932,0.854389,0.444369,0.333072,0.125933,0.223881,0.854389,0.028194,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.488170,0.539142,0.909653,0.307692,0.315269,0.527563,0.656410,-0.0333,0.730385,0.326738,0.486228,0.392336,0.705234,0.496122,0.918383,0.336840,0.474953
7.4003,squat,face,0.026595,0.028231,0.802523,0.443239,0.327575,0.122309,0.217439,0.802523,0.026595,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.505091,0.542047,0.914722,0.338400,0.345712,0.562946,0.675014,-0.0333,0.773996,0.357043,0.514314,0.719101,0.737749,0.519797,0.949027,0.367288,0.506928
7.4337,squat,face,0.021685,0.026267,0.803435,0.446656,0.347783,0.110444,0.196345,0.803435,0.021685,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.522804,0.543119,0.922292,0.401252,0.412902,0.668842,0.719101,-0.0667,0.842797,0.434266,0.569838,0.791345,0.809485,0.574313,1.024511,0.435743,0.562946
7.5003,squat,face,0.017646,0.021870,0.884160,0.454682,0.377795,0.099630,0.177120,0.884160,0.017646,4,0.516284,0.342918,,0.742188,,rest,0,0,debug,0.561119,0.580001,0.260547,0.461914,5,0.561256,0.539557,0.922292,0.401252,0.412902,0.668842,0.719101,0.0000,0.842797,0.434266,0.569838,0.791345,0.809485,0.574313,1.024511,0.435743,0.562946
7.5337,squat,face,0.015384,0.019924,0.886641,0.458743,0.388775,0.093024,0.165375,0.886641,0.015384,4,0.513498,0.352913,,0.736328,,rest,0,0,debug,0.561119,0.580001,0.243166,0.471191,5,0.578541,0.552868,0.925278,0.427736,0.439485,0.715581,0.753495,0.0000,0.868532,0.627451,0.596042,0.857621,0.837971,0.603418,1.062792,0.474953,0.590881
7.5670,squat,face,0.014749,0.018372,0.868840,0.458598,0.393445,0.091083,0.161925,0.868840,0.014749,4,0.511524,0.359493,,0.755371,,rest,0,0,debug,0.561119,0.580001,0.232033,0.496094,5,0.595156,0.586942,0.929722,0.447944,0.465454,0.761338,0.823150,0.0000,0.890435,0.694708,0.611343,0.942910,0.863406,0.632880,1.112438,0.723163,0.606275
7.6003,squat,face,0.014217,0.017125,0.848367,0.461077,0.393716,0.089427,0.158982,0.848367,0.014217,4,0.509965,0.365704,,0.813965,,rest,0,0,debug,0.561119,0.580001,0.219871,0.542969,5,0.607715,0.618648,0.931042,0.462511,0.490891,0.795026,0.894320,0.0000,0.948147,0.790122,0.618731,1.008370,0.929219,0.664934,1.076760,0.790122,0.581156
7.6337,squat,face,0.012516,0.015742,0.869402,0.465137,0.407630,0.083907,0.149168,0.869402,0.012516,4,0.508208,0.369551,0.030186,0.848145,,rest,0,0,debug,0.561119,0.580001,0.210033,0.582031,5,0.618933,0.647515,0.930833,0.471455,0.504929,0.841410,1.000977,0.0000,0.948147,1.708085,0.603062,1.008370,1.037485,0.687710,1.068888,1.155103,0.600585
7.6670,squat,face,0.011811,0.014563,0.878898,0.468404,0.413880,0.081508,0.144904,0.878898,0.011811,4,0.508238,0.375350,0.053854,0.897461,,rest,0,0,debug,0.561119,0.580001,0.204440,0.620605,5,0.630210,0.672791,0.933194,0.476279,0.517695,0.888884,1.291297,0.0000,0.948147,1.771624,0.624387,1.008370,1.648953,0.711603,1.068888,1.302796,0.641202
7.7003,squat,face,0.011002,0.013495,0.870805,0.470244,0.413938,0.078668,0.139854,0.870805,0.011002,4,0.505573,0.379904,0.076520,0.870117,,rest,0,0,debug,0.561119,0.580001,0.200931,0.657227,5,0.639816,0.693331,0.936111,0.476279,0.533333,0.942041,1.378196,0.0000,0.948147,1.794915,0.653060,1.015369,1.729724,0.733523,1.068888,1.669107,0.668407
7.7337,squat,face,0.009358,0.012254,0.856957,0.476495,0.418875,0.072554,0.128985,0.856957,0.009358,4,0.499882,0.384609,0.104321,0.847168,,rest,0,0,debug,0.561119,0.580001,0.196701,0.645996,5,0.646367,0.710100,0.938264,0.481202,0.547593,0.994175,1.478697,0.0000,0.948147,1.817209,0.680849,1.008370,1.771624,0.744725,1.068888,1.771624,0.687710
7.7670,squat,face,0.008741,0.011200,0.823246,0.478945,0.419735,0.070120,0.124658,0.823246,0.008741,4,0.497164,0.386302,0.120595,0.874023,,rest,0,0,debug,0.561119,0.580001,0.180039,0.651855,5,0.651313,0.722903,0.940764,0.482564,0.565121,1.052952,1.558600,0.0000,0.948147,1.817209,0.711603,1.008370,1.771624,0.756835,1.076760,1.840072,0.708160
7.8003,squat,face,0.008485,0.010385,0.867152,0.483845,0.427357,0.069084,0.122817,0.867152,0.008485,4,0.494582,0.385603,0.130818,0.881836,,rest,0,0,debug,0.561119,0.580001,0.180221,0.552246,5,0.657932,0.733942,0.940972,0.487619,0.581156,1.101668,1.576596,0.0000,0.942041,1.840072,0.677697,1.015369,1.794915,0.764749,1.068888,1.865207,0.661926
7.8337,squat,face,0.008114,0.009704,0.861220,0.487302,0.425356,0.067560,0.120107,0.861220,0.008114,4,0.490782,0.385415,0.140311,0.857910,,rest,0,0,debug,0.561119,0.580001,0.180431,0.607422,5,0.662536,0.740440,0.940764,0.494686,0.595695,1.136515,1.576596,0.0000,0.948147,1.840072,0.621734,1.008370,1.817209,0.752940,1.068888,1.865207,0.613541
7.8670,squat,face,0.007450,0.009028,0.834439,0.491345,0.428147,0.064734,0.115083,0.834439,0.007450,4,0.486424,0.384906,0.154441,0.898926,,rest,0,0,debug,0.561119,0.580001,0.175111,0.647461,5,0.664099,0.745626,0.940972,0.503193,0.605917,1.136515,1.593774,0.0000,0.948147,1.840072,0.641202,1.008370,1.817209,0.729864,1.068888,1.865207,0.638400
